stateno,state_name,state_icpsr,state_fips,state_abrev,elect_year,sen_prop_up,hs_prop_up,ranney1_sen_dem_prop,ranney2_hs_dem_prop,ranney3_gub_prop,ranney4_control,ranney4_control_alt,ranney1_sen_dem_prop_4yr,ranney2_hs_dem_prop_4yr,ranney3_gub_prop_4yr,ranney4_control_4yr,ranney4_control_alt_4yr,ranney1_sen_dem_prop_6yr,ranney2_hs_dem_prop_6yr,ranney3_gub_prop_6yr,ranney4_control_6yr,ranney4_control_alt_6yr,ranney1_sen_dem_prop_8yr,ranney2_hs_dem_prop_8yr,ranney3_gub_prop_8yr,ranney4_control_8yr,ranney4_control_alt_8yr,ranney1_sen_dem_prop_10yr,ranney2_hs_dem_prop_10yr,ranney3_gub_prop_10yr,ranney4_control_10yr,ranney4_control_alt_10yr,ranney_4yrs,ranney_6yrs,ranney_8yrs,ranney_10yrs,ranney_4yrs_alt,ranney_6yrs_alt,ranney_8yrs_alt,ranney_10yrs_alt,folded_ranney_4yrs,folded_ranney_6yrs,folded_ranney_8yrs,folded_ranney_10yrs,folded_ranney_alt_4yrs,folded_ranney_alt_6yrs,folded_ranney_alt_8yrs,folded_ranney_alt_10yrs,hvd1_winper_4yr,hvd2_winmargin_4yr,hvd3_uncont_4yr,hvd4_safeseat_4yr,unusable_seats_4yr_per,hvd1_winper_6yr,hvd2_winmargin_6yr,hvd3_uncont_6yr,hvd4_safeseat_6yr,unusable_seats_6yr_per,hvd1_winper_8yr,hvd2_winmargin_8yr,hvd3_uncont_8yr,hvd4_safeseat_8yr,unusable_seats_8yr_per,hvd1_winper_10yr,hvd2_winmargin_10yr,hvd3_uncont_10yr,hvd4_safeseat_10yr,unusable_seats_10yr_per,hvd_4yr,hvd_6yr,hvd_8yr,hvd_10yr,sf_hvd_4yr,sf_ranney_4yr,sf_hvd_8yr,sf_ranney_8yr,sf_hvd_10yr,sf_ranney_10yr
39,Rhode Island,5,44,RI,1968,1,1,0.74,0.76,0.5102,1,1,0.6980435,0.715,0.408175,0.625,0.25,0.6718841,0.7283334,0.4201,0.5833333,0.1666667,0.656828,0.74,0.4483,0.625,0.25,0.6413715,0.743,0.46438,0.65,0.3,0.6115546,0.6009127,0.617532,0.6246879,0.5178046,0.496746,0.523782,0.5371879,0.8884454,0.8990873,0.882468,0.8753121,0.9821954,0.9967461,0.976218,0.9628121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Rhode Island,5,44,RI,1969,0,0,0.74,0.76,0.5102,1,1,0.72,0.715,0.4386,0.75,0.5,0.6973913,0.73,0.4219,0.6666667,0.3333333,0.6697826,0.735,0.441275,0.625,0.25,0.6630988,0.748,0.4663,0.7,0.4,0.6559,0.6289895,0.6177644,0.6443497,0.5934,0.5456561,0.5240144,0.5693497,0.8441,0.8710105,0.8822356,0.8556503,0.9066,0.9543439,0.9759856,0.9306503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Rhode Island,5,44,RI,1970,1,1,0.82,0.7575758,0.5027,1,1,0.75,0.736894,0.472525,0.875,0.75,0.7253623,0.729596,0.4409333,0.75,0.5,0.698913,0.735947,0.4416875,0.6875,0.375,0.6814625,0.7437576,0.45993,0.7,0.4,0.7086048,0.6614729,0.6410119,0.6462875,0.6773548,0.5989729,0.5628869,0.5712875,0.7913952,0.8385271,0.8589881,0.8537125,0.8226452,0.9010271,0.9371131,0.9287125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Rhode Island,5,44,RI,1971,0,0,0.82,0.7575758,0.5027,1,1,0.78,0.7587879,0.50645,1,1,0.7533333,0.729192,0.4599667,0.8333333,0.6666667,0.7280435,0.736894,0.4421,0.75,0.5,0.6998261,0.7395152,0.45356,0.7,0.4,0.7613094,0.6939563,0.6642594,0.6482253,0.7613094,0.6522896,0.6017594,0.5732253,0.7386906,0.8060437,0.8357406,0.8517747,0.7386906,0.8477104,0.8982406,0.9267747,64.1638,28.51976,1.25,82.25,0,,,,,,,,,,,,,,,,55.95411,,,,,,,,,
39,Rhode Island,5,44,RI,1972,1,1,0.74,0.73,0.5275,1,1,0.78,0.7512879,0.510775,1,1,0.76,0.7391919,0.4867167,0.9166667,0.8333333,0.7390217,0.7331439,0.459475,0.8125,0.625,0.7151304,0.7375152,0.45637,0.75,0.5,0.7605157,0.7256438,0.6860352,0.6647539,0.7605157,0.7048105,0.6391602,0.6022539,0.7394843,0.7743562,0.8139648,0.8352461,0.7394843,0.7951895,0.8608398,0.8977461,64.03265,28.32798,2,81.375,0,,,,,,,,,,,,,,,,56.06609,,,,,,,,,
39,Rhode Island,5,44,RI,1973,0,0,0.74,0.73,0.5275,1,1,0.78,0.7437879,0.5151,1,1,0.7666667,0.7491919,0.5134667,1,1,0.75,0.729394,0.47685,0.875,0.75,0.7304348,0.7355152,0.45918,0.8,0.6,0.759722,0.7573313,0.707811,0.6812825,0.759722,0.7573313,0.676561,0.6312825,0.740278,0.7426687,0.792189,0.8187175,0.740278,0.7426687,0.823439,0.8687175,63.90149,28.13621,2.75,80.5,0,64.05299,28.33571,2.666667,81.66667,0,67.74284,35.80187,12.76001,84.02272,0,,,,,,56.17808,55.81949,49.91814,,56.3134,0.743,,,,
39,Rhode Island,5,44,RI,1974,1,1,0.92,0.82,0.7848001,1,1,0.805,0.7593939,0.5856251,1,1,0.7966667,0.7591919,0.5592334,1,1,0.7775,0.748144,0.529075,0.9375,0.875,0.7572174,0.7415152,0.49881,0.85,0.7,0.7875047,0.778773,0.7480547,0.7118856,0.7875047,0.778773,0.7324297,0.6743857,0.7124953,0.721227,0.7519453,0.7881144,0.7124953,0.721227,0.7675703,0.8256143,66.44008,33.28774,8.5,81.75,0,65.68132,31.69841,6.083333,81.91666,0,67.25258,34.83801,10.49878,83.39713,0,,,,,,52.50555,53.65507,51.00338,,,,,,,
39,Rhode Island,5,44,RI,1975,0,0,0.92,0.82,0.7848001,1,1,0.83,0.775,0.65615,1,1,0.8266667,0.7691919,0.605,1,1,0.805,0.7668939,0.5813,1,1,0.784,0.7475151,0.53844,0.9,0.8,0.8152875,0.8002146,0.7882985,0.7424888,0.8152875,0.8002146,0.7882985,0.7174888,0.6847125,0.6997854,0.7117015,0.7575112,0.6847125,0.6997854,0.7117015,0.7825112,68.97868,38.43927,14.25,83,0,67.30965,35.06111,9.5,82.16667,0,66.57124,33.47952,7.75,82.625,0,,,,,,48.83301,51.49064,52.39356,,,,,,,
39,Rhode Island,5,44,RI,1976,1,1,0.9,0.83,0.5508,1,1,0.87,0.8,0.661975,1,1,0.84,0.7812626,0.6130167,1,1,0.825,0.7756439,0.586375,1,1,0.804,0.7635152,0.55682,0.95,0.9,0.8329937,0.8085698,0.7967547,0.7685838,0.8329937,0.8085698,0.7967547,0.7560838,0.6670063,0.6914302,0.7032453,0.7314162,0.6670063,0.6914302,0.7032453,0.7439162,71.61088,43.6757,19,84.5,0,69.04108,38.49587,13.58333,83.16667,0,67.82176,36.00185,10.5,82.9375,0,,,,,,45.30335,48.92826,50.68472,,,,,,,
39,Rhode Island,5,44,RI,1977,0,0,0.9,0.83,0.5508,1,1,0.91,0.825,0.6678001,1,1,0.8533334,0.7933334,0.6210334,1,1,0.845,0.784394,0.59145,1,1,0.824,0.7795151,0.5752,1,1,0.8507,0.816925,0.805211,0.7946788,0.8507,0.816925,0.805211,0.7946788,0.6493,0.683075,0.694789,0.7053212,0.6493,0.683075,0.694789,0.7053212,74.24307,48.91214,23.75,86,0,70.77251,41.93063,17.66667,84.16667,0,69.07228,38.52417,13.25,83.25,0,68.12903,36.56628,11.1,83.39999,0,41.7737,46.36588,48.97588,50.20117,41.9267,0.6484,,,,
39,Rhode Island,5,44,RI,1978,1,1,0.9,0.84,0.6714,1,1,0.905,0.83,0.63945,1,1,0.88,0.8116667,0.6450167,1,1,0.855,0.794697,0.6125375,1,1,0.84,0.7875152,0.59132,1,1,0.8436125,0.8341708,0.8155586,0.8047088,0.8436125,0.8341708,0.8155586,0.8047088,0.6563875,0.6658292,0.6844414,0.6952912,0.6563875,0.6658292,0.6844414,0.6952912,76.04066,52.38643,29.625,86.625,0,73.68667,47.73737,24.5,85.41666,0,71.24037,42.83708,19.0625,84.1875,0,69.82506,39.97362,15.5,83.8,0,38.83073,42.16483,45.66814,47.72533,,,,,,
39,Rhode Island,5,44,RI,1979,0,0,0.9,0.84,0.6714,1,1,0.9,0.835,0.6111,1,1,0.9066667,0.83,0.669,1,1,0.865,0.805,0.633625,1,1,0.856,0.7955152,0.60744,1,1,0.836525,0.8514167,0.8259063,0.8147388,0.836525,0.8514167,0.8259063,0.8147388,0.663475,0.6485833,0.6740937,0.6852612,0.663475,0.6485833,0.6740937,0.6852612,77.83825,55.86071,35.5,87.25,0,76.60083,53.54411,31.33333,86.66667,0,73.40846,47.14999,24.875,85.125,0,71.52109,43.38095,19.9,84.2,0,35.88776,37.96376,42.36039,45.24949,,,42.7227,0.6776,45.6137,0.69
39,Rhode Island,5,44,RI,1980,1,1,0.86,0.82,0.7371,1,1,0.89,0.8325,0.657675,1,1,0.8966666,0.83,0.66105,1,1,0.88,0.81625,0.659825,1,1,0.86,0.8017576,0.63088,1,1,0.8450438,0.8469292,0.8390188,0.8231594,0.8450438,0.8469292,0.8390188,0.8231594,0.6549562,0.6530708,0.6609812,0.6768406,0.6549562,0.6530708,0.6609812,0.6768406,78.0508,56.27299,37,87.5,0,76.78156,53.81937,32.58334,87,0,74.83083,49.97435,28,86,0,72.64496,45.60672,22.95,84.89999,0,35.29405,37.45393,40.29871,43.47458,,,,,,
39,Rhode Island,5,44,RI,1981,0,0,0.86,0.82,0.7371,1,1,0.88,0.83,0.70425,1,1,0.8866667,0.83,0.6531,1,1,0.895,0.8275,0.686025,1,1,0.864,0.808,0.65432,1,1,0.8535625,0.8424417,0.8521312,0.83158,0.8535625,0.8424417,0.8521312,0.83158,0.6464375,0.6575583,0.6478688,0.66842,0.6464375,0.6575583,0.6478688,0.66842,78.26334,56.68528,38.5,87.75,0,76.96228,54.09464,33.83333,87.33333,0,76.2532,52.79871,31.125,86.875,0,73.76884,47.83249,26,85.6,0,34.70035,36.94411,38.23702,41.69967,35.3786,0.6382,,,,
39,Rhode Island,5,44,RI,1982,0,1,0.86,0.85,0.7564,1,1,0.87,0.8325,0.7255,1,1,0.88,0.8333333,0.6873667,1,1,0.8875,0.83125,0.682475,1,1,0.876,0.82,0.67721,1,1,0.857,0.850175,0.8503063,0.8433025,0.857,0.850175,0.8503063,0.8433025,0.643,0.649825,0.6496937,0.6566975,0.643,0.649825,0.6496937,0.6566975,76.88718,53.89581,35.25,87.5,0,77.20421,54.55077,35.33333,87.41666,0,76.46392,53.14111,32.4375,87.0625,0,74.96687,50.20074,28.8,86.25,0,36.61675,36.37376,37.72374,39.94559,,,,,,
39,Rhode Island,5,44,RI,1983,1,0,0.58,0.85,0.7564,1,1,0.79,0.835,0.74675,1,1,0.8266667,0.8366666,0.7216333,1,1,0.845,0.835,0.678925,1,1,0.86,0.832,0.7001,1,1,0.8429375,0.8462417,0.8397312,0.848025,0.8429375,0.8462417,0.8397312,0.848025,0.6570625,0.6537583,0.6602688,0.651975,0.6570625,0.6537583,0.6602688,0.651975,74.20996,48.74509,29.5,85.5,0,76.57875,53.43274,35.16666,86.33334,0,76.02411,52.30289,32.5,86.375,0,75.64449,51.6245,30.6,86.2,0,40.51124,37.12212,38.1995,38.98275,,,,,,
39,Rhode Island,5,44,RI,1984,1,1,0.74,0.77,0.3999,0.5,0,0.76,0.8225,0.66245,0.875,0.75,0.8,0.825,0.6763833,0.9166667,0.8333333,0.825,0.8275,0.6600625,0.9375,0.875,0.842,0.827,0.66161,0.95,0.9,0.7799875,0.8045125,0.8125156,0.8201525,0.7487375,0.7836791,0.7968906,0.8076525,0.7200125,0.6954875,0.6874844,0.6798475,0.7512625,0.7163209,0.7031094,0.6923475,73.48009,47.30769,29.125,84.75,0,75.0745,50.43356,32.25,85.75,0,75.76544,51.79034,33.0625,86.125,0,75.46097,51.2147,31.2,86.1,0,41.3343,39.12299,38.31418,39.00608,,,,,,
39,Rhode Island,5,44,RI,1985,0,0,0.74,0.77,0.3999,0.5,0,0.73,0.81,0.57815,0.75,0.5,0.7733333,0.8133333,0.6311333,0.8333333,0.6666667,0.805,0.82,0.6412,0.875,0.75,0.824,0.822,0.62312,0.9,0.8,0.7170375,0.7627833,0.7853,0.79228,0.6545375,0.7211167,0.75405,0.76728,0.7829625,0.7372167,0.7147,0.70772,0.8454625,0.7788833,0.74595,0.73272,72.75021,45.8703,28.75,84,0,73.57025,47.43437,29.33333,85.16666,0,75.50677,51.27779,33.625,85.875,0,75.27745,50.8049,31.8,86,0,42.15737,41.12385,38.42886,39.02941,38.9832,0.8634,,,,
39,Rhode Island,5,44,RI,1986,1,1,0.76,0.8,0.3335,0.5,0,0.705,0.7975,0.472425,0.625,0.25,0.7566667,0.81,0.5638667,0.75,0.5,0.7875,0.815,0.5989625,0.8125,0.625,0.81,0.819,0.60139,0.85,0.7,0.6499813,0.7201333,0.7534906,0.7700975,0.5562313,0.6576333,0.7066156,0.7325975,0.8500187,0.7798667,0.7465094,0.7299025,0.9437687,0.8423667,0.7933844,0.7674025,72.30179,45.09362,27.5,85.125,0,73.37154,47.09786,29,85.83333,0,74.59448,49.49471,31.375,86.3125,0,75.24324,50.76791,32.2,86.5,0,42.4949,41.17432,39.55582,38.82221,,,,,,
39,Rhode Island,5,44,RI,1987,0,0,0.76,0.8,0.3335,0.5,0,0.75,0.785,0.3667,0.5,0,0.74,0.8066667,0.4966,0.6666667,0.3333333,0.77,0.81,0.556725,0.75,0.5,0.796,0.816,0.57966,0.8,0.6,0.600425,0.6774833,0.7216812,0.747915,0.475425,0.59415,0.6591812,0.697915,0.899575,0.8225167,0.7783188,0.752085,0.975425,0.90585,0.8408188,0.802085,73.15445,46.67819,28.75,88,0,73.17282,46.76135,28.66667,86.5,0,73.68221,47.71164,29.125,86.75,0,75.20903,50.73092,32.6,87,0,40.85434,41.22479,40.68279,38.61501,,,39.1445,0.8504,,
39,Rhode Island,5,44,RI,1988,1,1,0.82,0.83,0.4917,0.5,0,0.77,0.8,0.38965,0.5,0,0.7333333,0.8033333,0.4524833,0.5833333,0.1666667,0.765,0.81125,0.52605,0.6875,0.375,0.788,0.815,0.56169,0.75,0.5,0.6149125,0.6431208,0.69745,0.7286725,0.4899125,0.5389542,0.619325,0.6661725,0.8850875,0.8568792,0.80255,0.7713275,0.9899125,0.9610458,0.880675,0.8338275,76.29462,52.9031,36.25,90.125,0,74.67946,49.77175,32.91667,87.5,0,74.88736,50.1054,32.6875,87.4375,0,75.56255,51.42138,33.85,87.5,0,36.10682,38.78303,38.72057,37.91652,,,34.7484,,,
39,Rhode Island,5,44,RI,1989,0,0,0.82,0.83,0.4917,0.5,0,0.79,0.815,0.4126,0.5,0,0.7733333,0.8,0.4083667,0.5,0,0.76,0.8125,0.495375,0.625,0.25,0.78,0.814,0.54372,0.7,0.4,0.6294,0.620425,0.6732187,0.70943,0.5044,0.495425,0.5794687,0.63443,0.8706,0.879575,0.8267813,0.79057,0.9956,0.995425,0.9205313,0.86557,79.4348,59.12801,43.75,92.25,0,77.05348,54.35632,38.83334,89.66667,0,76.09251,52.49916,36.25,88.125,0,75.91608,52.11183,35.1,88,0,31.3593,35.02254,36.75834,37.21803,31.2194,0.9822,,,35.6908,0.8704
39,Rhode Island,5,44,RI,1990,1,1,0.9,0.89,0.7415,1,1,0.825,0.8375,0.5146,0.625,0.25,0.8,0.82,0.4653,0.5833333,0.1666667,0.765,0.8175,0.4935125,0.625,0.25,0.784,0.821,0.54416,0.7,0.4,0.700525,0.6671583,0.6752532,0.71229,0.606775,0.5629917,0.5815032,0.63729,0.799475,0.8328417,0.8247468,0.78771,0.893225,0.9370083,0.9184968,0.86271,80.80431,61.81084,47.75,92.75,0,78.25435,56.76662,41.41666,91.16666,0,76.55305,53.45223,37.625,88.9375,0,76.34465,52.98306,36.5,88.6,0,29.22121,33.09892,35.85806,36.39307,,,,,,
39,Rhode Island,5,44,RI,1991,0,0,0.9,0.89,0.7415,1,1,0.86,0.86,0.6166,0.75,0.5,0.8266667,0.84,0.5222333,0.6666667,0.3333333,0.805,0.8225,0.49165,0.625,0.25,0.788,0.828,0.5446,0.7,0.4,0.77165,0.7138916,0.6860375,0.71515,0.70915,0.6305583,0.5922875,0.64015,0.72835,0.7861084,0.8139625,0.78485,0.79085,0.8694417,0.9077125,0.85985,82.17381,64.49367,51.75,93.25,0,79.45523,59.17693,44,92.66667,0,77.66413,55.58593,40.25,90.625,0,76.77322,53.85428,37.9,89.2,0,27.08313,31.17529,33.96873,35.56812,,,,,,
39,Rhode Island,5,44,RI,1992,1,1,0.78,0.85,0.6424,1,1,0.85,0.865,0.654275,0.875,0.75,0.83,0.8483334,0.5737166,0.75,0.5,0.81,0.8325,0.5219625,0.6875,0.375,0.78,0.828,0.5332,0.7,0.4,0.8110688,0.7505125,0.7129906,0.7103,0.7798188,0.6880125,0.6348656,0.6353,0.6889312,0.7494875,0.7870094,0.7897,0.7201812,0.8119875,0.8651344,0.8647,78.60375,58.32119,44.875,91.375,0,78.88077,58.59013,44.5,91.66666,0,77.44919,55.61215,40.5625,90.75,0,76.24918,53.19153,37.7,89.05,0,31.70626,31.59061,33.90654,35.95232,,,,,,
39,Rhode Island,5,44,RI,1993,0,0,0.78,0.85,0.6424,1,1,0.84,0.87,0.69195,1,1,0.8333333,0.8566667,0.6252,0.8333333,0.6666667,0.815,0.8425,0.552275,0.75,0.5,0.8,0.828,0.5218,0.7,0.4,0.8504875,0.7871333,0.7399437,0.71245,0.8504875,0.7454666,0.6774437,0.63745,0.6495125,0.7128667,0.7600563,0.78755,0.6495125,0.7545334,0.8225563,0.86255,75.03369,52.14872,38,89.5,0,78.30631,58.00334,45,90.66667,0,77.23425,55.63837,40.875,90.875,0,76.24557,53.47328,38.5,89.6,0,36.3294,32.00592,33.84435,35.54529,38.5966,0.6372,,,,
39,Rhode Island,5,44,RI,1994,1,1,0.8,0.84,0.4789,0.5,0,0.815,0.8575,0.6263,0.875,0.75,0.83,0.8583333,0.6230667,0.8333333,0.6666667,0.82,0.8475,0.57045,0.75,0.5,0.806,0.835,0.5297,0.7,0.4,0.79345,0.7861834,0.7469875,0.717675,0.7622,0.7445167,0.6844875,0.642675,0.70655,0.7138166,0.7530125,0.782325,0.7378,0.7554833,0.8155125,0.857325,74.64328,51.35818,37.125,89,0,77.15346,55.73667,42,90.41667,0,77.7238,56.58451,42.4375,90.875,0,76.80992,54.60324,39.7,90.3,0,36.96839,33.67329,33.0948,34.64671,,,,,,
39,Rhode Island,5,44,RI,1995,0,0,0.8,0.84,0.4789,0.5,0,0.79,0.845,0.56065,0.75,0.5,0.8266667,0.86,0.6209334,0.8333333,0.6666667,0.825,0.8525,0.588625,0.75,0.5,0.812,0.842,0.5376,0.7,0.4,0.7364125,0.7852333,0.7540312,0.7229,0.6739125,0.7435667,0.6915312,0.6479,0.7635875,0.7147667,0.7459688,0.7771,0.8260875,0.7564333,0.8084688,0.8521,74.25286,50.56763,36.25,88.5,0,76.0006,53.47,39,90.16666,0,78.21333,57.53065,44,90.875,0,77.37428,55.73321,40.9,91,0,37.60738,35.34068,32.34525,33.74812,,,33.2053,0.8085,,
39,Rhode Island,5,44,RI,1996,1,1,0.82,0.84,0.4789,0.5,0,0.8,0.8425,0.519775,0.625,0.25,0.8133333,0.8516667,0.5771667,0.75,0.5,0.825,0.85375,0.587025,0.75,0.5,0.818,0.846,0.55214,0.7,0.4,0.6968187,0.7480417,0.7539437,0.729035,0.6030687,0.6855417,0.6914437,0.654035,0.8031813,0.7519583,0.7460563,0.770965,0.8969313,0.8144583,0.8085563,0.845965,76.5851,54.49637,39.125,89.375,0,76.06796,53.71382,38.75,89.41667,0,77.59442,56.40878,42,90.375,0,77.96251,56.95263,42.35,90.75,0,35.10463,35.51289,33.40545,32.99622,,,,,,
39,Rhode Island,5,44,RI,1997,0,0,0.82,0.84,0.4789,0.5,0,0.81,0.84,0.4789,0.5,0,0.8,0.8433333,0.5334,0.6666667,0.3333333,0.825,0.855,0.585425,0.75,0.5,0.824,0.85,0.56668,0.7,0.4,0.657225,0.71085,0.7538562,0.73517,0.532225,0.6275167,0.6913562,0.66017,0.842775,0.78915,0.7461438,0.76483,0.967775,0.8724833,0.8086438,0.83983,78.91734,58.42511,42,90.25,0,76.13533,53.95763,38.5,88.66667,0,76.97552,55.28691,40,89.875,0,78.55072,58.17205,43.8,90.5,0,32.60188,35.68509,34.46564,32.24431,31.8962,0.9761,,,,
39,Rhode Island,5,44,RI,1998,1,1,0.84,0.8686869,0.4525,0.5,0,0.82,0.8471717,0.4723,0.5,0,0.81,0.8464478,0.50175,0.5833333,0.1666667,0.8175,0.8523359,0.5493,0.6875,0.375,0.826,0.8538687,0.56276,0.7,0.4,0.6598679,0.6853828,0.7266589,0.7356572,0.5348679,0.5812161,0.6485339,0.6606572,0.8401321,0.8146172,0.7733411,0.7643428,0.9651321,0.9187839,0.8514661,0.8393428,81.01492,62.68616,48.125,91.5,0,78.7609,58.64665,44.16666,90.5,0,77.8291,57.02217,42.625,90.25,0,78.69804,58.51647,44.45,90.85,0,29.16847,31.98145,33.06844,31.87137,,,,,,
39,Rhode Island,5,44,RI,1999,0,0,0.84,0.8686869,0.4525,0.5,0,0.83,0.8543435,0.4657,0.5,0,0.82,0.8495623,0.4701,0.5,0,0.81,0.8496717,0.513175,0.625,0.25,0.828,0.8577374,0.55884,0.7,0.4,0.6625109,0.6599156,0.6994617,0.7361443,0.5375109,0.5349156,0.6057117,0.6611443,0.8374891,0.8400844,0.8005383,0.7638557,0.9624891,0.9650844,0.8942883,0.8388557,83.1125,66.94722,54.25,92.75,0,81.38647,63.33567,49.83334,92.33333,0,78.68268,58.75742,45.25,90.625,0,78.84536,58.86089,45.1,91.2,0,25.73507,28.2778,31.67122,31.49844,,,,,32.8126,0.8453
39,Rhode Island,5,44,RI,2000,1,1,0.88,0.84,0.4525,0.5,0,0.845,0.8543435,0.4591,0.5,0,0.8333333,0.8495623,0.4657,0.5,0,0.8225,0.8484218,0.4894375,0.5625,0.125,0.826,0.8527374,0.52994,0.65,0.3,0.6646109,0.6621489,0.6807148,0.7146693,0.5396109,0.5371489,0.5713398,0.6271694,0.8353891,0.8378511,0.8192852,0.7853307,0.9603891,0.9628511,0.9286602,0.8728306,84.36356,69.29194,58,94.25,0,82.54815,65.66966,52.66666,92.91667,0,80.47433,61.89415,48.5625,91.8125,0,79.3862,59.94507,46.45,91.35001,0,23.52363,26.54971,29.31413,30.71718,,,,,,
39,Rhode Island,5,44,RI,2001,0,0,0.88,0.84,0.4525,0.5,0,0.86,0.8543435,0.4525,0.5,0,0.8466667,0.8495623,0.4613,0.5,0,0.835,0.8471717,0.4657,0.5,0,0.824,0.8477374,0.50104,0.6,0.2,0.6667109,0.6643822,0.6619679,0.6931943,0.5417109,0.5393822,0.5369679,0.5931944,0.8332891,0.8356178,0.8380321,0.8068057,0.9582891,0.9606178,0.9630321,0.9068056,85.61461,71.63666,61.75,95.75,0,83.70983,68.00365,55.5,93.5,0,82.26598,65.03088,51.875,93,0,79.92705,61.02924,47.8,91.5,0,21.31218,24.82162,26.95703,29.93593,32.1378,0.9672,,,,
39,Rhode Island,5,44,RI,2002,1,1,0.8421053,0.8513514,0.4524,0.5,0,0.8605263,0.8500096,0.452475,0.5,0,0.8503509,0.8514542,0.4568833,0.5,0,0.8402632,0.8485907,0.4623875,0.5,0,0.8302105,0.8478725,0.48204,0.55,0.1,0.6657527,0.6646721,0.6628103,0.6775308,0.5407527,0.5396721,0.5378103,0.5650308,0.8342473,0.8353279,0.8371897,0.8224692,0.9592473,0.9603279,0.9621897,0.9349692,84.27636,69.00824,57.39291,94.80496,0,83.8723,68.29281,56.30223,94.09119,0,82.59496,65.74901,52.6154,93.10043,0,80.88471,62.6366,49.26009,92.1571,0,23.62938,24.36037,26.48505,28.76538,,,,,,
39,Rhode Island,5,44,RI,2003,0,0,0.8421053,0.8513514,0.4524,0.5,0,0.8610526,0.8456757,0.45245,0.5,0,0.8540351,0.8533461,0.4524667,0.5,0,0.8455263,0.8500096,0.459075,0.5,0,0.8364211,0.8480077,0.46304,0.5,0,0.6647946,0.6649619,0.6636527,0.6618672,0.5397946,0.5399619,0.5386527,0.5368672,0.8352054,0.8350381,0.8363473,0.8381328,0.9602054,0.9600381,0.9613473,0.9631328,82.75307,66.01613,52.43182,93.72727,0,84.04836,68.60594,57.1726,94.73386,0,82.94502,66.51318,53.40284,93.2078,0,81.89185,64.32703,50.79611,92.84785,0,26.26793,23.85981,25.98279,27.53429,,,32.0246,0.9669,,
39,Rhode Island,5,44,RI,2004,1,1,0.8684211,0.8,0.4524,0.5,0,0.8581579,0.8356757,0.452425,0.5,0,0.8587719,0.8418983,0.45245,0.5,0,0.851579,0.8450096,0.4557625,0.5,0,0.8432631,0.8440077,0.46039,0.5,0,0.6615646,0.6632801,0.6630877,0.6619152,0.5365646,0.5382801,0.5380877,0.5369152,0.8384354,0.8367199,0.8369123,0.8380848,0.9634354,0.9617199,0.9619123,0.9630848,80.09175,60.8014,45.0394,91.26454,0,82.18837,64.91486,51.3842,92.96861,0,82.44341,65.47565,52.17583,92.90906,0,81.68336,63.95586,49.98276,92.33481,0,30.70073,27.13599,26.74902,28.0108,,,,,,
39,Rhode Island,5,44,RI,2005,0,0,0.8684211,0.8,0.4524,0.5,0,0.8552632,0.8256757,0.4524,0.5,0,0.8635088,0.8304505,0.4524333,0.5,0,0.8576316,0.8400096,0.45245,0.5,0,0.8501053,0.8400077,0.45774,0.5,0,0.6583347,0.6615981,0.6625228,0.6619632,0.5333347,0.5365981,0.5375228,0.5369632,0.8416653,0.8384019,0.8374772,0.8380368,0.9666653,0.9634019,0.9624772,0.9630368,76.99885,54.74128,36.44737,88.40351,0,80.14734,60.86454,45.03175,91.03175,0,81.90601,64.36423,50.86039,92.58929,0,81.46313,63.56372,49.12389,91.79449,0,35.85225,30.73116,27.57002,28.51369,,,,,,
39,Rhode Island,5,44,RI,2006,1,1,0.8684211,0.8266667,0.4899,0.5,0,0.8618422,0.8195045,0.461775,0.5,0,0.861579,0.8282282,0.4586667,0.5,0,0.8611842,0.834757,0.457125,0.5,0,0.8549474,0.8386743,0.45884,0.5,0,0.6607804,0.6621185,0.6632665,0.6631154,0.5357804,0.5371185,0.5382665,0.5381154,0.8392196,0.8378815,0.8367335,0.8368846,0.9642196,0.9628815,0.9617335,0.9618846,77.72937,56.02748,37.33938,87.71893,0.1666667,79.57792,59.70273,42.89293,89.9288,0.1052632,81.35988,63.22557,48.46046,91.64864,0.0740741,81.76045,64.07605,49.78443,91.90061,0.0571429,35.29621,31.9744,28.82637,28.11961,,,,,,
39,Rhode Island,5,44,RI,2007,0,0,0.8684211,0.8266667,0.4899,0.5,0,0.8684211,0.8133333,0.47115,0.5,0,0.8596492,0.8260061,0.4649,0.5,0,0.8647369,0.8295045,0.4618,0.5,0,0.8597895,0.837341,0.45994,0.5,0,0.6632261,0.6626388,0.6640103,0.6642676,0.5382261,0.5376388,0.5390103,0.5392676,0.8367739,0.8373612,0.8359897,0.8357324,0.9617739,0.9623612,0.9609897,0.9607324,78.46142,57.31639,38.23296,87.03197,0.3333333,78.94589,58.41314,40.51927,88.70222,0.2222222,80.77257,62.00092,45.8785,90.63535,0.1538462,82.0742,64.61651,50.48051,92.01199,0.1176471,34.73932,33.35487,30.17816,27.70419,,,,,,
